ascl_id	credit	num_commas	num_semicolons	num_citations
1710.011	Dias, Mafalda; Frazer, Jonathan; Seery, David	3	2	35
1710.010	Mulryne, David J.; Ronayne, John W.	2	1	44
1710.009	Seery, David	1	0	38
1710.004	Mérand, Antoine	1	0	31
1905.020	Amato, Davide	1	0	4
1710.022	Tazzari, Marco; Beaujean, Frederik; Testi, Leonardo	3	2	22
1710.008	Tazzari, Marco; Lodato, Giuseppe	2	1	8
1710.007	Leistedt, Boris; McEwen, Jason	2	1	71
1710.002	Law, Casey J.	1	0	17
1711.018	Ryan, P.W.	1	0	1
1710.005	Lippuner, Jonas; Roberts, Luke F.	2	1	20
1710.006	Guillochon, James; Nicholl, Matt; Villar, V. Ashley; Mockler, Brenna; Narayan, Gautham; Mandel, Kaisey S.; Berger, Edo; Williams, Peter K. G.	8	7	31
1711.020	Günther, Hans Moritz; Frost, Jason; Theriault-Shay, Adam	3	2	3
1710.018	Silva-Villa, E.; Larsen, S. S.	2	1	23
1710.019	N-Body Shop	0	0	541
1711.004	Liang, Cameron; Kravtsov, Andrey	2	1	8
1711.003	Wang, Ke	1	0	58
1711.005	Rohin, Yeluripati	1	0	0
1711.023	Han, Jiaxin	1	0	60
1711.001	Mauclaire, Benjamin	1	0	1
1711.021	Barsdell, Ben; Price, Daniel; Cranmer, Miles; Garsden, Hugh; Dowell, Jayce	5	4	3
1711.024	Müller, Peter; Krause, Marita; Beck, Rainer; Schmidt, Philip	4	3	6
1712.001	Wenger, Trey V.; Balser, Dana S.; Anderson, Loren D.; Bania, Thomas M.	4	3	10
1712.007	Farrens, Samuel; Abdalla, Filipe; Cypriano, Eduardo; Sartor, Stefano; Tornatore, Luca	5	4	9
1712.006	Almgren, Ann; Beckner, Vince; Friesen, Brian; Lukic, Zarija; Zhang, Weiqun	5	4	62
1712.016	Shahmoradi, Amir; Nemiroff, Robert J.	2	1	20
1712.004	Masui, Kiyoshi	1	0	8
1801.008	Vale Asari, N.; Stasinska, G.; Morisset, C.; Cid Fernandes, R.	4	3	25
1801.007	Shaw, J. Richard; Lewis, Antony	2	1	92
1801.006	Shaw, J. Richard; Lewis, Antony	2	1	92
1801.005	Shaw, J. Richard; Lewis, Antony	2	1	92
1801.009	Akhlaghi, Mohammad	1	0	22
1801.010	Sousbie, Thierry	1	0	27
1801.004	Feeney, Stephen; Mortlock, Daniel; Dalmasso, Niccolò	3	2	48
1801.002	Zuluaga, Jorge I.; Sanchez-Hernandez, Oscar; Sucerquia, Mario; Ferrin, Ignacio	4	3	10
1801.001	Gagné, Jonathan; Mamajek, Eric E.; Malo, Lison; Riedel, Adric; Rodriguez, David; Lafrenière, David; Faherty, Jacqueline K.; Roy-Loubier, Olivier; Pueyo, Laurent; Robin, Annie C.; Doyon, René	11	10	78
1802.003	Vandenbroucke, Bert; Wood, Kenneth	2	1	5
1801.012	Fulton, Benjamin J.; Petigura, Erik A.; Blunt, Sarah; Sinukoff, Evan	4	3	40
1802.014	Mead, Alexander	1	0	6
1804.015	Yu, Yu; Pen, Ue-Li; Zhu, Hong-Ming	3	2	9
1802.001	Gu, Ming Feng	1	0	575
1805.032	Sun, Mouyuan; Grier, C. J.; Peterson, B. M.	3	2	330
1802.005	Kavanagh, Bradley J.	1	0	18
1807.017	Wright, J. T.; Eastman, J. D.	2	1	44
1803.001	Emken, Timon; Kouvaris, Chris	2	1	22
1802.006	Loomis, Ryan A.; Oberg, Karin I.; Andrews, Sean M.; Walsh, Catherine; Czekala, Ian; Huang, Jane; Rosenfeld, Katherine A.	7	6	15
1802.013	Zuluaga, Jorge I.; Mason, Paul; Cuartas-Restrepo, Pablo A.; Clark, Joni	4	3	20
1802.015	Murray, Steven G.; Robotham, Aaron S. G.; Power, Chris	3	2	0
1802.012	Heller, René; Hippke, Michael; Jackson, Brian	3	2	8
1802.010	Lanusse, F.; Starck, J.-L.; Leonard, A.; Pires, S.	4	3	13
1802.009	Morris, Brett M.; Tollerud, Erik; Sipocz, Brigitta; Deil, Christoph; Douglas, Stephanie T.; Berlanga Medina, Jazmin; Vyhmeister, Karl; Price-Whelan, Adrian M.; Jeschke, Eric	9	8	13
1802.011	D'Eramo, Francesco; Kavanagh, Bradley J.; Panci, Paolo	3	2	60
1802.008	Kavanagh, Bradley J.; Queiroz, Farinaldo S.; Rodejohann, Werner; Yaguna, Carlos E.	4	3	39
1802.016	Coppi, Paolo S.	1	0	13
1807.020	Katz, Max P.	1	0	8
1803.002	Hutter, Anne	1	0	11
1803.003	Melchior, Peter; Moolekamp, Fred; Jerdee, Maximilian; Armstrong, Robert; Sun, Ai-Lei; Bosch, James; Lupton, Robert	7	6	11
1803.005	Barentsen, Geert; Cardoso, José Vinícius de Miranda	2	1	4
1803.006	Poleski, Radoslaw; Yee, Jennifer	2	1	6
1804.004	González, Roberto E.; Muñoz, Roberto P. ; Hernández, Cristian A.	3	2	4
1804.006	Robotham, A.S.G.	1	0	8
1804.005	Demleitner, Markus	1	0	5
1804.016	Gerosa, Davide; Hébert, François; Stein, Leo C.	3	2	14
1803.008	Kriek, Mariska; van Dokkum, Pieter G.; Labbé, Ivo; Franx, Marijn; Illingworth, Garth D.; Marchesini, Danilo; Quadri, Ryan F.; Aird, James; Coil, Alison L.; Georgakakis, Antonis	10	9	610
1803.007	Steininger, Theo	1	0	8
1803.010	Bisbas, T. G.; Bell, T. A.; Viti, S.; Yates, J.; Barlow, M. J.	5	4	52
1803.011	Hosek, Matthew W., Jr.; Lu, Jessica R.; Anderson, Jay; Do, Tuan; Schlafly, Edward F.; Ghez, Andrea M.; Clarkson, William I.; Morris, Mark R.; Albers, Saundra M.	10	8	6
1803.013	Knuth, Kevin H.	1	0	56
1803.014	Yurchenko, Sergei N.; Al-Refaie, Ahmed; Tennyson, Jonathan	3	2	13
1803.015	Bronzwaer, Thomas; Davelaar, Jordy; Younsi, Ziri; Mościbrodzka, Monika; Falcke, Heino; Kramer, Michael; Rezzolla, Luciano	7	6	5
1807.021	Johnson, Daniel; Huerta, E. A.; Haas, Roland	3	2	4
1804.001	Yuan, Hailong; Zhang, Haotong; Zhang, Yanxia; Lei, Yajuan; Dong, Yiqiao; Zhao, Yongheng	6	5	14
1804.017	Sánchez, E.; Castro, J.; Silva, J.; Hernández, J.; Reyes, M.; Hernández, B.; Alvarez, F.; García, T.	8	7	0
1804.024	Paul, Debdutta	1	0	1
1804.023	Paul, Debdutta	1	0	4
1804.009	Mackereth, J. Ted; Bovy, Jo	2	1	4
1804.010	Creasey, Peter; Lang, Annika	2	1	0
1804.008	Schreiber, C.; Elbaz, D.; Pannella, M.; Merlin, E.; Castellano, M.; Fontana, A.; Bourne, N.; Boutsia, K.; Cullen, F.; Dunlop, J.; Ferguson, H. C.; Michałowski, M. J.; Okumura, K.; Santini, P.; Shu, X. W.; Wang, T.; White, C.	17	16	10
1805.024	Campagnolo, Julio C. N.	1	0	1
1804.002	Moscibrodzka, Monika; Gammie, Charles F.	2	1	97
1806.021	Ahlers, John P.; Barnes, Jason W.; Horvath, Sarah A.; Myers, Samuel A.; Hedman, Matthew M.	5	4	1
1805.008	Vasiliev, Eugene	1	0	30
1804.007	Meyers, Joshua E.; Burchat, Patricia R.	2	1	12
1804.025	Kitzmann, Daniel; Stock, Joachim	2	1	9
1806.001	Cabral, Juan; Sanchez, Bruno; Ramos, Felipe; Gurovich, Sebastián; Granitto, Pablo; VanderPlas, Jake	6	5	15
1804.012	Birrer, Simon; Amara, Adam	2	1	13
1804.013	Liu, Jiajia; Ye, Yudong; Shen, Chenglong; Wang, Yuming; Erdélyi, Robert	5	4	6
1804.011	Mao, Yao-Yuan; Uram, Thomas D.; Zhou, Rongpu; Kovacs, Eve; Ricker, Paul M.; Kalmbach, J. Bryce; Padilla, Nelson; Lanusse, François; Zu, Ying; Tenneti, Ananth; Vikraman, Vinu; DeRose, Joseph	12	11	4
1804.014	Charnock, Tom; Lavaux, Guilhem; Wandelt, Benjamin D.	3	2	14
1806.008	Obreja, Aura; Macciò, Andrea V.; Moster, Benjamin; Dutton, Aaron A.; Buck, Tobias; Stinson, Gregory S.; Wang, Liang	7	6	3
1804.020	Feng, F.; Tuomi, M.; Jones, H. R. A.	3	2	11
1804.018	Génot, V.; Beigbeder, L.; Popescu, D.; Dufourg, N.; Gangloff, M.; Bouchemit, M.; Caussarieu, S.; Toniutti, J.-P.; Durand, J.; Modolo, R.; André, N.; Cecconi, B.; Jacquey, C.; Pitout, F.; Rouillard, A.; Pinto, R.; Erard, S.; Jourdane, N.; Leclercq, L.; Hess, S.; Khodachenko, M.; Al-Ubaidi, T.; Scherf, M.; Budnik, E.	24	23	3
1804.022	Mints, Alexey; Hekker, Saskia	2	1	11
1805.002	Obreschkow, Danail	1	0	4
1805.005	Möstl, C.; Amerstorfer, T.; Palmerio, E.; Isavnin, A.; Farrugia, C. J.; Lowder, C.; Winslow, R. M.; Donnerer, J. M.; Kilpua, E. K. J.; Boakes, P. D.	10	9	5
1805.006	Rácz, Gábor; Szapudi, István; Csabai, István; Dobos, László	4	3	0
1805.007	Farr, Ben; Farr, Will M.; Cowan, Nicolas B.; Haggard, Hal M.; Robinson, Tyler	5	4	6
1806.020	Kipping, David	1	0	3
1805.009	Knollmüller, Jakob; Frank, Philipp; Ensslin, Torsten A.	3	2	1
1805.010	Gaburov, Evghenii; Lombardi, James C., Jr.; Portegies Zwart, Simon; Rasio, F. A.	5	3	43
1805.011	Feng, Justin; Baumann, Mark; Hall, Bryton; Doss, Joel; Spencer, Lucas; Matzner, Richard	6	5	2
1805.012	Pihajoki, Pauli; Mannerkoski, Matias; Nättilä, Joonas; Johansson, Peter H.	4	3	0
1805.013	Hutter, Anne	1	0	10
1805.022	Casagrande, Luca; VandenBerg, Don A.	2	1	117
1805.017	Pierel, Justin D. R.;  Rodney, Steven A.;  Avelino, Arturo; Bianco, Federica; Foley, Ryan J.; Friedman, Andrew; Hicken, Malcolm; Hounsell, Rebekah; Jha, Saurabh W.; Kessler, Richard; Kirshner, Robert; Mandel, Kaisey; Narayan, Gautham; Filippenko, Alexei V.; Scolnic, Daniel; Strolger, Louis-Gregory	16	15	5
1805.018	Yu, Hao-Ran; Pen, Ue-Li; Wang, Xin	3	2	3
1805.020	Schaller, Matthieu; Gonnet, Pedro; Chalk, Aidan B. G.; Draper, Peter W.	4	3	2
1806.018	Côté, Benoit; Ritter, Christian	2	1	28
1903.010	Yan, Zhiqiang; Jerabkova, Tereza; Kroupa, Pavel	3	2	16
1805.025	Carrasco, Daniela; Trenti, Michele; Mutch, Simon; Oesch, Pascal	4	3	2
1805.026	Spreeuw, Hanno; Swinbank, John; Molenaar, Gijs; Staley, Tim; Rol, Evert; Sanders, John; Scheers, Bart; Kuiack, Mark	8	7	3
1805.027	Brinckmann, Thejs; Lesgourgues, Julien; Audren, Benjamin; Benabed, Karim; Prunet, Simon	5	4	257
1805.028	Boeche, C.; Grebel, E. K.	2	1	24
1805.029	Silburt, Ari; Zhu, Chenchong; Ali-Dib, Mohamad; Menou, Kristen; Jackson, Alan	5	4	1
1805.031	Kenyon, J. S.; Smirnov, O. M.; Grobler, T. L.; Perkins, S. J.	4	3	3
1806.002	Kavanagh, Bradley J.; Gaggero, Daniele; Bertone, Gianfranco	3	2	12
1811.018	Rybizki, Jan; Drimmel, Ronald	2	1	0
1809.014	Carney, M.T.; Kenworthy, M.A.	2	1	0
1806.005	Cieślar, Marek; Bulik, Tomasz; Osłowski, Stefan	3	2	3
1806.006	Giannozzi, P.; Andreussi, O.; Baroni, S.; Bonini, Nicola; Brumme, T.; Bunau, O.; Buongiorno Nardelli, M.; Calandra, M.; Car, R.; Cavazzoni, C.; Ceresoli, D.; Chiarotti, Guido L.; Cococcioni, M.; Colonna, N.; Carnimeo, I.; Dabo, Ismaila; Dal Corso, A.; de Gironcoli, S.; Delugas, P.; DiStasio, R. A., Jr.; Fabris, Stefano; Ferretti, A.; Floris, A.; Fratesi, G.; Fugallo, G.; Gebauer, R.; Gerstmann, U.; Giustino, F.; Gorni, T.; Gougoussis, Christos; Jia, J.; Kawamura, M.; Ko, H.-Y.; Kokalj, A.; Küçükbenli, E.; Lazzeri, M.; Marsili, M.; Martin-Samos, Layla; Marzari, N.; Mauri, F.; Mazzarello, Riccardo; Nguyen, N. L.; Nguyen, H.-V.; Otero-de-la-Roza, A.; Paolini, Stefano; Pasquarello, Alfredo;  Paulatto, L.; Poncé, S.; Rocca, D.; Sabatini, R.; Santra, B.; Sbraccia, Scandolo, Sandro; Carlo; Schlipf, M.; Sclauzero, Gabriele; Seitsonen, A. P.; Smogunov, A.; Timrov, I.; Thonhauser, T.; Umari, P.; Vast, N.; Wentzcovitch, Renata M.; Wu, X.	64	62	203
1806.010	Küng, R.	1	0	0
1806.013	Michilli, Daniele; Hessels, Jason W. T.	2	1	10
1806.011	Seigar, Marc S., Mutlu-Pakdil, B., Hewitt, Ian B.; Treuthardt, Patrick	6	1	8
1806.012	Bischoff-Kim, Agnès; Montgomery, Michael H.	2	1	2
1806.009	Coles, Jonathan P.; Read, Justin I.; Saha, Prasenjit	3	2	9
1811.008	Villaescusa-Navarro, Francisco	1	0	29
1806.015	Bishara, Fady; Brod, Joachim; Zupan, Jure; Grinstein, Benjamin	4	3	27
1806.016	Brod, Joachim; Bishara, Fady; Grinstein, Benjamin; Stamou, Emmanuel; Zupan, Jure	5	4	27
1806.019	Ritter, C.; Côté, B.; Herwig, F.; Navarro, J. F.; Fryer, C.	5	4	10
1806.027	Vogt, Frédéric P.A.	1	0	4
1806.028	Pessa, Ismael; Tejos, Nicolas; Moya, Cristobal	3	2	3
1806.025	Harwood, Jeremy J.; Hardcastle, Martin J.; Croston, Judith H.; Goodger, Joanna L.	4	3	68
1806.026	Visinelli, Luca; Bolis, Nadia; Vagnozzi, Sunny	3	2	286
1806.030	Hardwick, Robert J.	1	0	1
1806.031	Martin, Jérôme; Ringeval, Christophe; Vennin, Vincent	3	2	524
1806.032	Perrefort, Daniel	1	0	0
1904.025	Sánchez, Bruno O.; Cabral, Juan B.; Beroiz, M.; Domínguez, M.; Lares, M.	5	4	1
1807.001	Reissl, S.; Wolf, S.; Brauer, R.	3	2	25
1807.003	Nightingale, J. W.; Hayes, R.; Dye, S.; Massey, R. J.; Frenk, C. S.	5	4	13
1807.002	Rahner, Daniel; Pellegrini, Eric W.; Glover, Simon C. O.; Klessen, Ralf S.	4	3	33
1807.004	Elsner, F.; Wandelt, B. D.	2	1	6
1807.007	Pérez-Montero, Enrique	1	0	88
1807.009	Malik, Matej; Grosheintz, Luc; Mendonça, João M.; Grimm, Simon L.; Lavie, Baptiste; Kitzmann, Daniel; Tsai, Shang-Min; Burrows, Adam; Kreidberg, Laura; Bedell, Megan; Bean, Jacob L.; Stevenson, Kevin B.; Heng, Kevin	13	12	22
1807.010	Mendonca, J.M.; Grimm, S.L.; Grosheintz, L.; Heng, K.	4	3	15
1807.011	Hardwick, Robert J.	1	0	4
1807.012	Campagne, J.-E.; Neveu, J.; Plaszczynski, S.	3	2	11
1807.013	Di Dio, Enea; Montanari, Francesco; Lesgourgues, Julien; Durrer, Ruth	4	3	85
1807.014	Pang, Di; Goseva-Popstojanova, Katerina; McLaughlin, Maura; Devine, Thomas	4	3	1
1807.015	Riggi, Simone	1	0	6
1807.022	Line, J. L. B.	1	0	15
1807.023	Bevan, Antonia	1	0	37
1807.024	Haim, Niv	1	0	1
1807.025	Etienne, Zachariah B.; Ruchlin, Ian	2	1	4
1807.026	Ruchlin, Ian; Etienne, Zachariah B.; Baumgarte, Thomas W.	3	2	4
1807.029	Luger, Rodrigo; Agol, Eric; Kruse, Ethan; Barnes, Rory; Becker, Andrew; Foreman-Mackey, Daniel; Deming, Drake	7	6	130
1807.030	Intelligent Robotics Group (IRG), Intelligent Systems Division, NASA Ames Research Center	2	0	146
1807.032	Johnston, Kyle B. ; Peter, Adrian M.	2	1	1
1807.031	Intelligent Robotics Group (IRG), Intelligent Systems Division, NASA Ames Research Center	2	0	0
1808.005	Creasey, Peter E.	1	0	0
1810.013	Soumagnac, Maayane T.; Ofek, Eran O.	2	1	7
1811.015	Nir, Guy	1	0	3
1808.001	Kanodia, S.; Wright, J.T.	2	1	3
1810.009	Edwards, Faber; Kendall, Emily; Hotchkiss, Shaun; Easther, Richard	4	3	3
1808.008	Rossi, Loïc; Stam, Daphne; Bersoza, Javier	3	2	4
1809.010	Vallis, Geoffrey K.; Colyer, Greg; Geen, Ruth; Gerber, Edwin; Jucker, Martin; Maher, Penelope; Paterson, Alexander; Pietschnig, Marianne; Penn, James; Thomson, Stephen I.	10	9	11
1808.003	Cabral, Juan; Sanchez, Bruno; Beroiz, Martin; Dominguez, Mariano; Lares, Marcelo; Gurovich, Sebastian; Granitto, Pablo	7	6	2
1808.004	Greenbaum, Alexandra Z.; Sivaramakrishnan, Anand; Sahlmann, Johannes; Thatte, Deepashree	4	3	9
1808.006	Kornilov, Matwey; Malanchev, Konstantin	2	1	0
1808.011	Hancock, Paul J.; Hurley-Walker, N.; White, T.	3	2	1
1809.002	Pereyra, Antonio; Magalhaes, Antonio Mario; Rodrigues, Claudia; Carciofi, Alex	4	3	34
1809.006	Gerosa, Davide; Berti, Emanuele; O'Shaughnessy, Richard; Belczynski, Krzysztof; Kesden, Michael; Wysocki, Daniel; Gladysz, Wojciech	7	6	24
1809.011	Malz, Alex; Marshall, Phil	2	1	4
1809.012	Higson, Edward	1	0	7
1809.005	Higson, Edward	1	0	11
1809.013	Speagle, Joshua S.; Barbary, Kyle	2	1	9
1809.007	Varma, Vijay; Gerosa, Davide; Hébert, François; Stein, Leo C.; Zhang, Hao	5	4	8
1809.004	Bozza, Valerio; Bachelet, Etienne; Bartolić, Fran; Heintz, Tyler M.; Hoag, Ava R.; Hundertmark, Markus	6	5	43
1809.009	Balser, Dana S.; Bania, T. M.	2	1	46
1809.015	Drouart, G.; Falkendal, T.	2	1	1
1809.016	Taylor, Peter L.	1	0	18
1810.001	Jurić, Mario	1	0	2
1810.008	Winkel, Benjamin; Jessner, Axel	2	1	1
1903.013	Robotham, A. S. G.; Howlett, Cullan	2	1	3
1810.004	Breddels, Maarten A.; Veljanoski, Jovan	2	1	4
1810.002	Bos, E. G. Patrick; Kitaura, Francisco-Shu	2	1	5
1810.003	Staff, Jan; Jorgensen, Michael; Ouyed, Rachid	3	2	2
1810.006	Stuermer, Julian; Seifahrt, Andreas; Robertson, Zachary; Schwab, Christian; Bean, Jacob	5	4	0
1810.011	Osato, Ken; Nishimichi, Takahiro; Bernardeau, Francis; Taruya, Atsushi	4	3	3
1810.007	Stolker, Tomas	1	0	11
1812.010	Stolker, Tomas; Bonse, Markus J.; Quanz, Sascha P.; Amara, Adam	4	3	134
1810.005	Luger, Rodrigo; Agol, Eric; Foreman-Mackey, Daniel; Fleming, David P.; Lustig-Yaeger, Jacob; Deitrick, Russell	6	5	11
1810.014	de la Cruz Rodríguez, J.; Leenaarts, J.; Danilovic, S.; Uitenbroek, H.	4	3	11
1810.015	Sridhar, S. S.; Heald, G.; van der Hulst, J. M.	3	2	2
1810.016	Möller, T.; Endres, C.; Schilke, P.	3	2	31
1810.017	Blanco Rodríguez, J.; del Toro Iniesta, J. C.; Orozco Suárez, D.; Martínez Pillet, V.; Bonet, J. A.; Feller, A.; Hirzberger, J.; Lagg, A.; Piqueras, J.; Gasent Blesa, J. L.	10	9	1
1810.018	Huré, J.-M.; Pelat, D.; Pierens, A.	3	2	4
1810.019	Wolf, S.; Voshchinnikov, N. V.	2	1	65
1810.020	Wolf, S.; Hillenbrand, L. A.	2	1	13
1812.008	Carrasco Kind, Matias; Drlica-Wagner, Alex; Koziol, Audrey	3	2	4
1811.006	Leistedt, Boris	1	0	45
1811.001	STScI development Team	0	0	0
1811.005	Lagos, Claudia del P.; Tobar, Rodrigo J.; Robotham, Aaron S. G.; Obreschkow, Danail; Mitchell, Peter D.; Power, Chris; Elahi, Pascal J.	7	6	20
1811.004	Barbary, Kyle	1	0	6683
1811.007	Belli, Sirio	1	0	4
1811.016	Krogager, Jens-Kristian	1	0	2
1811.017	Barnes, Rory; Deitrick, Russell; Luger, Rodrigo; Driscoll, Peter; Fleming, David; Quinn, Thomas; Smotherman, Hayden; Garcia, Rodolfo; McDonald, Diego; Wilhelm, Caitlyn; Guyer, Benjamin	11	10	34
1811.019	Iwasawa, Masaki; Oshino, Shoichi; Fujii, Michiko S.; Hori, Yasunori	4	3	1
1902.010	Higson, Edward; Handley, Will; Hobson, Michael; Lasenby, Anthony	4	3	11
1901.011	Ashton, Gregory; Hübner, Moritz; Lasky, Paul D.; Talbot, Colm; Ackley, Kendall; Biscoveanu, Sylvia; Chu, Qi; Divarkala, Atul; Easter, Paul J.; Goncharov, Boris; Hernandez Vivanco, Francisco; Harms, Jan; Lower, Marcus E.; Meadors, Grant D.; Melchor, Denyz; Payne, Ethan; Pitkin, Matthew D.; Powell, Jade,; Sarin, Nikhil; Smith, Rory J. E.; Thrane, Eric	22	20	8
1812.003	Barbuy, B.; Trevisan, J.; de Almeida, A.	3	2	0
1812.005	Lomax, O.; Whitworth, A. P.	2	1	4
1812.006	Wood, M.; Caputo, R.; Charles, E.; Di Mauro, M.; Magill, J.; Perkins, J. S.; Fermi-LAT Collaboration	6	6	22
1812.007	Zingales, Tiziano; Waldmann, Ingo P.	2	1	4
1901.009	Teague, Richard; Foreman-Mackey, Daniel	2	1	4
1812.011	Yuan, Sihan; Eisenstein, Daniel J.; Garrison, Lehman H.	3	2	7
1812.012	Baluev, Roman V.; Mikryukov, Denis V.	2	1	1
1812.014	Grimm, Simon L.; Stadel, Joachim G.	2	1	22
1812.015	Griffiths, Alex	1	0	1
1812.016	Espinoza, Néstor; Kossakowski, Diana; Brahm, Rafael	3	2	6
1812.017	Pitkin, Matthew	1	0	4
1812.018	Wette, Karl; Prix, Reinhard; Keitel, David; Pitkin, Matthew; Dreissigacker, Christoph; Whelan, John T.; Leaci, Paola	7	6	5
1901.003	Chisari, Nora Elisa;  Alonso, David; Krause, Elisabeth; Leonard, C. Daniellle; Bull, Philip; Neveu, Jérémy; Villarreal, Antonio; Singh, Sukhdeep; McClintock, Thomas; Ellison, John; Du, Zilong; Zuntz, Joe;  Mead, Alexander; Joudaki, Shahab; Lorenz,  Christiane S.; Troester, Tilman; Sanchez, Javier; Lanusse, Francois; Ishak, Mustapha; Hlozek, Renée; Blazek, Jonathan; Campagne, Jean-Eric; Almoubayyed, Husni; Eifler, Tim; Kirby, Matthew; Kirkby, David; Plaszczynski, Stéphane; Slosar, Anze; Vrastil, Michal; Wagoner, Erika L.	30	29	7
1901.005	Rybizki, Jan	1	0	0
1902.004	Maureira-Fredes, Cristián; Amaro-Seoane, Pau	2	1	0
1902.001	Pierel, Justin R.; Rodney, Steven A.	2	1	2
1902.003	Erler, Jens; Ramos-Ceja, Miriam E.; Basu, Kaustuv; Bertoldi, Frank	4	3	0
1902.002	Tatekawa, Takayuki	1	0	0
1902.008	Osborne, Christopher M. J.; Armstrong, John A.; Fletcher, Lyndsay	3	2	3
1902.009	Louis, C. K.; Hess, S. L. G.; Cecconi, B.; Zarka, P.; Lamy, L.; Aicardi, S.; Loh, A.	7	6	2
1903.001	Chevallard, Jacopo; Charlot, Stephane	2	1	58
1903.009	Reis, Itamar; Baron, Dalya	2	1	3
1903.011	Ivanov, Mikhail M.	1	0	3
1903.005	Rodrigues, Luiz F. S.; Shukurov, Anvar; Bushby, P; Hollins, James	4	3	4
1903.007	Klimchuk, James A.; Patsourakos, Spiros; Tripathi, Durgesh	3	2	4
1903.008	Arras, Philipp; Baltac, Mihai; Ensslin, Torsten A.; Frank, Philipp; Hutschenreuter, Sebastian; Knollmueller, Jakob; Leike, Reimar; Newrzella, Max-Niklas; Platz, Lukas; Reinecke, Martin; Stadler, Julia	11	10	46
1904.015	McMahon, Jay; Bercovici, Benjamin	2	1	0
1903.014	Zhang, Michael; Chachan, Yayaati	2	1	2
1904.030	Escudero, Miguel	1	0	8
1903.015	NASA Navigation and Ancillary Information Facility	0	0	388
1903.016	Annex, Andrew; Carcich, Brian; Murakami, Shin-ya; Kulumani, Shankar; de Val-Borro, Miguel; Stefko, Marcel; Diaz del Rio, Jorge; Seignovert, B.	8	7	3
1904.014	Cubillos, Patricio E.; Blecic, Jasmina; Dobbs-Dixon, Ian	3	2	0
1904.008	Cubillos, Patricio E.	1	0	2
1904.002	Sellwood, J. A.	1	0	17
1904.003	Trenti, M.; Bertin, G.; van Albada, T. S.	3	2	40
1904.004	Chael, Andrew A.; Bouman, Katherine L.; Johnson, Michael D.; Narayan, Ramesh; Doeleman, Sheperd S.; Wardle, John F. C.; Blackburn, Lindy L.; Akiyama, Kazunori; Wielgus, Maciek; Chan, Chi-kwan; Farah, Joseph R.; Palumbo, Daniel; Pesce, Dominic	13	12	67
1904.005	Akiyama, Kazunori; Tazaki, Fumie; Moriyama, Kotaro; Cho, Ilje; Ikeda, Shiro; Sasada, Mahito; Okino, Hiroki; Honma, Mareki	8	7	57
1904.007	Fischer, Bernd; Hajian, Arsen; Knuth, Kevin; Schumann, Johann	4	3	0
1904.013	Sandford, Emily; Kipping, David	2	1	0
1904.024	Penoyre, Zephyr; Sandford, Emily	2	1	3
1904.012	Penoyre, Zephyr; Haiman, Zoltán	2	1	0
1904.017	Thomas, Romain	1	0	0
1904.028	Li, Yin; Singh, Sukhdeep; Yu, Byeonghee; Feng, Yu; Seljak, Uroš	5	4	3
1904.027	Hand, Nick; Feng, Yu; Beutler, Florian; Li, Yin; Modi, Chirag; Seljak, Uroš; Slepian, Zachary	7	6	24
1904.026	Hand, Nick; Seljak, Uroš; Beutler, Florian; Vlah, Zvonimir	4	3	20
1904.019	Camargo-Molina, J.E.; O'Leary, B.; Porod, W; Staub, F.	4	3	165
1904.020	Staub, Florian	1	0	75
1905.005	Chilingarian, Igor; Beletsky, Yuri; Moran, Sean; Brown, Warren; McLeod, Brian; Fabricant, Daniel	6	5	10
1904.021	Koda, Jin; Teuben, Peter; Plunkett, Adele; Sawada, Tsuyoshi; Brogan, Crystal; Formalont, Ed	6	5	0
1904.022	Feinstein, Adina D.; Montet, Benjamin T.; Foreman-Mackey, Daniel; Bedell, Megan E.; Saunders, Nicholas; Bean, Jacob L.; Christiansen, Jessie L.; Hedges, Christina; Luger, Rodrigo; Scolnic, Daniel; Cardoso, Jose Vinicius de Miranda	11	10	3
1904.023	Keys, Sonia; Vereš, Peter; Payne, Matthew J.; Holman, Matthew J.; Jedicke, Robert; Williams, Gareth V.; Spahr, Tim; Asher, David J.; Hergenrother, Carl	9	8	0
1905.004	Kansky, Jan; Chilingarian, Igor; Fabricant, Daniel; Matthews, Anne; Moran, Sean; Paegert, Martin; Duane Gibson, J.; Porter, Dallan; Roll, John	9	8	1
1905.010	Feng, Yu; Chu, Man-Yat; Seljak, Uroš; McDonald, Patrick	4	3	43
1905.008	Koposov, S; Bartunov, O.	2	1	39
1906.018	Zoglauer, Andreas	1	0	66
1905.022	Alden, Brian; Hallman, Eric J.; Rapetti, David; Burns, Jack O.; Datta, Abhirup	5	4	0
1905.015	Janssen, Michael	1	0	6
1905.016	Davies, Andrew	1	0	0
1905.019	Batalha, Natasha E.; Marley, Mark S.; Lewis, Nikole K.; Fortney, Jonathan J.	4	3	1
1905.023	Van Oort, Colin M.; Xu, Duo; Offner, Stella S. R.; Gutermuth, Robert A.	4	3	0
1905.024	Asensio Ramos, A.; Diaz Baso, C.	2	1	0
1905.025	Johnson, Benjamin D.; Leja, Joel L.; Conroy, Charlie; Speagle, Joshua S.	4	3	53
